query,hint,latency_seconds,error
26c.sql,hint30,,
26c.sql,hint31,12.173611,
26c.sql,hint32,2.4741039999999996,
26c.sql,hint33,73.895015,
26c.sql,hint34,114.227591,
26c.sql,hint35,,
26c.sql,hint36,3.1901230000000003,
26c.sql,hint37,17.259083,
26c.sql,hint38,,
26c.sql,hint39,4.574808,
26c.sql,hint40,13.161752,
26c.sql,hint41,2.692177,
26c.sql,hint42,,
26c.sql,hint43,,
26c.sql,hint44,5.088362,
26c.sql,hint45,,
26c.sql,hint46,,
26c.sql,hint47,16.447307000000002,
26c.sql,hint48,7.620101,
e4b.sql, ,18.25994,
e4b.sql,hint1,13.58979,
e4b.sql,hint2,5.442894,
e4b.sql,hint3,5.006781,
e4b.sql,hint4,2.9013560000000003,
e4b.sql,hint5,2.5837800000000004,
e4b.sql,hint6,2.052119,
e4b.sql,hint7,0.871968,
e4b.sql,hint8,1.327812,
e4b.sql,hint9,3.0412199999999996,
e4b.sql,hint10,,
e4b.sql,hint11,,
e4b.sql,hint12,1.135828,
e4b.sql,hint13,2.99548,
e4b.sql,hint14,0.417039,
e4b.sql,hint15,0.7991849999999999,
e4b.sql,hint16,2.031949,
e4b.sql,hint17,2.329665,
e4b.sql,hint18,,
e4b.sql,hint19,1.405586,
e4b.sql,hint20,1.028638,
e4b.sql,hint21,1.42981,
e4b.sql,hint22,,
e4b.sql,hint23,1.078441,
e4b.sql,hint24,0.5149600000000001,
e4b.sql,hint25,1.012831,
e4b.sql,hint26,0.4719359999999999,
e4b.sql,hint27,1.014676,
e4b.sql,hint28,,
e4b.sql,hint29,0.8380449999999999,
e4b.sql,hint30,0.8475159999999999,
e4b.sql,hint31,2.469312,
e4b.sql,hint32,0.561511,
e4b.sql,hint33,0.465424,
e4b.sql,hint34,,
e4b.sql,hint35,2.985093,
e4b.sql,hint36,0.409355,
e4b.sql,hint37,3.3297510000000003,
e4b.sql,hint38,2.98643,
e4b.sql,hint39,0.414665,
e4b.sql,hint40,3.359636,
e4b.sql,hint41,0.777105,
e4b.sql,hint42,0.801601,
e4b.sql,hint43,2.692294,
e4b.sql,hint44,0.572441,
e4b.sql,hint45,,
e4b.sql,hint46,0.392007,
e4b.sql,hint47,3.302643,
e4b.sql,hint48,0.399831,
26b.sql, ,0.941493,
26b.sql,hint1,,
26b.sql,hint2,18.210172,
26b.sql,hint3,16.109946,
26b.sql,hint4,0.142711,
26b.sql,hint5,4.983390999999999,
26b.sql,hint6,0.323803,
26b.sql,hint7,0.3463929999999999,
26b.sql,hint8,,
26b.sql,hint9,2.174394,
26b.sql,hint10,1.1741510000000002,
26b.sql,hint11,0.510223,
26b.sql,hint12,4.8146059999999995,
26b.sql,hint13,,
26b.sql,hint14,0.235764,
26b.sql,hint15,4.5914399999999995,
26b.sql,hint16,9.84218,
26b.sql,hint17,13.357711,
26b.sql,hint18,0.907418,
26b.sql,hint19,0.180711,
26b.sql,hint20,,
26b.sql,hint21,0.211502,
26b.sql,hint22,0.1794029999999999,
26b.sql,hint23,4.969592,
26b.sql,hint24,0.37447,
26b.sql,hint25,4.882809,
26b.sql,hint26,0.279857,
26b.sql,hint27,4.768191,
26b.sql,hint28,11.09641,
26b.sql,hint29,0.991639,
26b.sql,hint30,,
26b.sql,hint31,9.091849,
26b.sql,hint32,0.224173,
26b.sql,hint33,0.1728029999999999,
26b.sql,hint34,0.951917,
26b.sql,hint35,0.870403,
26b.sql,hint36,0.2261,
26b.sql,hint37,14.639586,
26b.sql,hint38,1.229739,
26b.sql,hint39,,
26b.sql,hint40,,
26b.sql,hint41,,
26b.sql,hint42,0.177617,
26b.sql,hint43,8.684336,
26b.sql,hint44,0.240008,
26b.sql,hint45,0.125513,
26b.sql,hint46,,
26b.sql,hint47,14.447636,
26b.sql,hint48,1.29806,
30b.sql, ,,
30b.sql,hint1,,
30b.sql,hint2,13.662963,
30b.sql,hint3,,
30b.sql,hint4,0.395312,
30b.sql,hint5,,
30b.sql,hint6,,
30b.sql,hint7,0.2607069999999999,
30b.sql,hint8,,
30b.sql,hint9,1.453017,
30b.sql,hint10,0.151908,
30b.sql,hint11,0.600311,
30b.sql,hint12,7.146834,
30b.sql,hint13,0.196289,
30b.sql,hint14,0.651223,
30b.sql,hint15,8.501063,
30b.sql,hint16,13.773859,
30b.sql,hint17,11.766206,
30b.sql,hint18,,
30b.sql,hint19,0.18221,
30b.sql,hint20,6.872542,
30b.sql,hint21,0.991805,
30b.sql,hint22,0.192637,
30b.sql,hint23,,
30b.sql,hint24,1.2181590000000002,
30b.sql,hint25,10.366312,
30b.sql,hint26,1.981653,
30b.sql,hint27,7.181368,
30b.sql,hint28,12.173411,
30b.sql,hint29,0.350794,
30b.sql,hint30,0.183222,
30b.sql,hint31,9.598136,
30b.sql,hint32,0.439946,
30b.sql,hint33,0.184547,
30b.sql,hint34,0.7048260000000001,
30b.sql,hint35,,
30b.sql,hint36,0.537089,
30b.sql,hint37,,
30b.sql,hint38,0.454206,
30b.sql,hint39,1.1368969999999998,
30b.sql,hint40,,
30b.sql,hint41,0.34955,
30b.sql,hint42,0.18219,
30b.sql,hint43,,
30b.sql,hint44,,
30b.sql,hint45,0.183384,
30b.sql,hint46,0.472754,
30b.sql,hint47,9.922012,
30b.sql,hint48,1.303284,
11d.sql, ,0.215455,
11d.sql,hint1,0.265029,
11d.sql,hint2,2.2108440000000003,
11d.sql,hint3,0.171474,
11d.sql,hint4,0.159823,
11d.sql,hint5,,
11d.sql,hint6,0.189916,
11d.sql,hint7,0.140335,
11d.sql,hint8,0.738309,
11d.sql,hint9,0.189652,
11d.sql,hint10,0.2533019999999999,
11d.sql,hint11,0.200288,
11d.sql,hint12,0.719862,
11d.sql,hint13,0.24968,
11d.sql,hint14,,
11d.sql,hint15,,
11d.sql,hint16,1.782564,
11d.sql,hint17,0.188793,
11d.sql,hint18,0.157028,
11d.sql,hint19,0.152226,
11d.sql,hint20,0.184305,
11d.sql,hint21,0.182165,
11d.sql,hint22,0.1430209999999999,
11d.sql,hint23,0.684941,
11d.sql,hint24,,
11d.sql,hint25,0.693429,
11d.sql,hint26,0.196817,
11d.sql,hint27,0.6918920000000001,
11d.sql,hint28,0.201265,
11d.sql,hint29,,
11d.sql,hint30,0.157325,
11d.sql,hint31,,
11d.sql,hint32,0.18649,
11d.sql,hint33,0.1424689999999999,
11d.sql,hint34,0.191183,
11d.sql,hint35,0.251499,
11d.sql,hint36,0.199969,
11d.sql,hint37,1.796666,
11d.sql,hint38,0.252539,
11d.sql,hint39,,
11d.sql,hint40,0.197053,
11d.sql,hint41,0.156933,
11d.sql,hint42,0.156136,
11d.sql,hint43,0.165763,
11d.sql,hint44,,
11d.sql,hint45,0.1462589999999999,
11d.sql,hint46,0.193488,
11d.sql,hint47,1.796421,
11d.sql,hint48,,
10b.sql, ,0.530297,
10b.sql,hint1,1.653269,
10b.sql,hint2,,
10b.sql,hint3,6.466843,
10b.sql,hint4,0.459158,
10b.sql,hint5,,
10b.sql,hint6,0.294588,
10b.sql,hint7,0.191385,
10b.sql,hint8,2.792272,
10b.sql,hint9,,
10b.sql,hint10,,
10b.sql,hint11,0.183578,
10b.sql,hint12,2.7191439999999996,
10b.sql,hint13,1.999878,
10b.sql,hint14,0.2823159999999999,
10b.sql,hint15,3.040488,
10b.sql,hint16,5.210075,
10b.sql,hint17,6.034902,
10b.sql,hint18,,
10b.sql,hint19,,
10b.sql,hint20,3.5345479999999996,
10b.sql,hint21,0.317908,
10b.sql,hint22,0.182771,
10b.sql,hint23,3.030759,
10b.sql,hint24,0.308856,
10b.sql,hint25,2.733128,
10b.sql,hint26,0.361019,
10b.sql,hint27,2.538974,
10b.sql,hint28,,
10b.sql,hint29,0.385153,
10b.sql,hint30,0.0872189999999999,
10b.sql,hint31,,
10b.sql,hint32,0.142267,
10b.sql,hint33,0.0878299999999999,
10b.sql,hint34,1.641963,
10b.sql,hint35,1.631436,
10b.sql,hint36,0.097568,
10b.sql,hint37,1.483484,
10b.sql,hint38,1.703627,
10b.sql,hint39,0.098569,
10b.sql,hint40,5.807932,
10b.sql,hint41,0.161993,
10b.sql,hint42,,
10b.sql,hint43,3.171527,
10b.sql,hint44,0.18261,
10b.sql,hint45,,
10b.sql,hint46,0.110848,
10b.sql,hint47,1.595821,
10b.sql,hint48,0.098133,
e8b.sql, ,24.022342,
e8b.sql,hint1,,
e8b.sql,hint2,22.118872,
e8b.sql,hint3,20.921975,
e8b.sql,hint4,7.786062,
e8b.sql,hint5,,
e8b.sql,hint6,5.065719,
e8b.sql,hint7,3.565346,
e8b.sql,hint8,17.389545,
e8b.sql,hint9,1.1529,
e8b.sql,hint10,0.935065,
e8b.sql,hint11,3.816574,
e8b.sql,hint12,,
e8b.sql,hint13,0.90391,
e8b.sql,hint14,,
e8b.sql,hint15,1.676212,
e8b.sql,hint16,17.833991,
e8b.sql,hint17,18.102078,
e8b.sql,hint18,3.376247,
e8b.sql,hint19,,
e8b.sql,hint20,18.376987,
e8b.sql,hint21,3.666815,
e8b.sql,hint22,3.3399270000000003,
e8b.sql,hint23,17.40256,
e8b.sql,hint24,3.5538670000000003,
e8b.sql,hint25,,
e8b.sql,hint26,4.205839,
e8b.sql,hint27,1.706059,
e8b.sql,hint28,16.859843,
e8b.sql,hint29,,
e8b.sql,hint30,,
e8b.sql,hint31,16.779970000000002,
e8b.sql,hint32,3.339449,
e8b.sql,hint33,,
e8b.sql,hint34,1.293732,
e8b.sql,hint35,0.932208,
e8b.sql,hint36,3.522091,
e8b.sql,hint37,,
e8b.sql,hint38,0.906933,
e8b.sql,hint39,3.666126,
e8b.sql,hint40,17.787648,
e8b.sql,hint41,3.354036,
e8b.sql,hint42,3.331346,
e8b.sql,hint43,,
e8b.sql,hint44,3.345989,
e8b.sql,hint45,,
e8b.sql,hint46,3.5185549999999997,
e8b.sql,hint47,3.78541,
e8b.sql,hint48,3.782085,
e4a.sql, ,1.109939,
e4a.sql,hint1,3.632967,
e4a.sql,hint2,3.250494,
e4a.sql,hint3,,
e4a.sql,hint4,2.0527800000000003,
e4a.sql,hint5,1.261382,
e4a.sql,hint6,2.053368,
e4a.sql,hint7,0.825947,
e4a.sql,hint8,1.194396,
e4a.sql,hint9,,
e4a.sql,hint10,3.605737,
e4a.sql,hint11,0.769501,
e4a.sql,hint12,1.3322919999999998,
e4a.sql,hint13,3.619568,
e4a.sql,hint14,,
e4a.sql,hint15,1.253713,
e4a.sql,hint16,2.32378,
e4a.sql,hint17,2.342511,
e4a.sql,hint18,2.04015,
e4a.sql,hint19,0.8316140000000001,
e4a.sql,hint20,,
e4a.sql,hint21,2.0485,
e4a.sql,hint22,0.836263,
e4a.sql,hint23,1.194952,
e4a.sql,hint24,,
e4a.sql,hint25,1.256318,
e4a.sql,hint26,0.726525,
e4a.sql,hint27,,
e4a.sql,hint28,4.691326,
e4a.sql,hint29,2.015406,
e4a.sql,hint30,2.029091,
e4a.sql,hint31,,
e4a.sql,hint32,2.029732,
e4a.sql,hint33,2.013569,
e4a.sql,hint34,,
e4a.sql,hint35,3.5856109999999997,
e4a.sql,hint36,0.204245,
e4a.sql,hint37,,
e4a.sql,hint38,5.089237,
e4a.sql,hint39,,
e4a.sql,hint40,4.539681,
e4a.sql,hint41,,
e4a.sql,hint42,2.018272,
e4a.sql,hint43,4.392979,
e4a.sql,hint44,2.02801,
e4a.sql,hint45,2.028192,
e4a.sql,hint46,0.176926,
e4a.sql,hint47,9.68015,
e4a.sql,hint48,,
26a.sql, ,32.875989000000004,
26a.sql,hint1,2.037852,
26a.sql,hint2,18.711616000000003,
26a.sql,hint3,14.492364,
26a.sql,hint4,23.042431,
26a.sql,hint5,5.064108,
26a.sql,hint6,,
26a.sql,hint7,1.00189,
26a.sql,hint8,5.152127,
26a.sql,hint9,,
26a.sql,hint10,0.897294,
26a.sql,hint11,0.5170410000000001,
26a.sql,hint12,5.079961,
26a.sql,hint13,1.481819,
26a.sql,hint14,0.688789,
26a.sql,hint15,,
26a.sql,hint16,9.843042,
26a.sql,hint17,11.958147,
26a.sql,hint18,23.357442,
26a.sql,hint19,22.164132,
26a.sql,hint20,4.9406099999999995,
26a.sql,hint21,17.830136,
26a.sql,hint22,0.970505,
26a.sql,hint23,4.8922740000000005,
26a.sql,hint24,0.8564339999999999,
26a.sql,hint25,4.141181,
26a.sql,hint26,1.229164,
26a.sql,hint27,4.381033,
26a.sql,hint28,12.152641,
26a.sql,hint29,1.995284,
26a.sql,hint30,2.232506,
26a.sql,hint31,10.766167,
26a.sql,hint32,,
26a.sql,hint33,24.1444,
26a.sql,hint34,33.467150000000004,
26a.sql,hint35,1.568004,
26a.sql,hint36,2.608429,
26a.sql,hint37,,
26a.sql,hint38,3.769555,
26a.sql,hint39,2.943572,
26a.sql,hint40,11.483466,
26a.sql,hint41,1.3936659999999998,
26a.sql,hint42,1.967178,
26a.sql,hint43,9.167402,
26a.sql,hint44,22.913246,
26a.sql,hint45,21.981595,
26a.sql,hint46,2.232241,
26a.sql,hint47,18.190032,
26a.sql,hint48,,
30a.sql, ,14.828762,
30a.sql,hint1,9.47145,
30a.sql,hint2,17.528988000000002,
30a.sql,hint3,11.464036,
30a.sql,hint4,7.042861,
30a.sql,hint5,7.045879,
30a.sql,hint6,33.379205,
30a.sql,hint7,3.1323339999999997,
30a.sql,hint8,6.801727,
30a.sql,hint9,6.510937,
30a.sql,hint10,3.3579899999999996,
30a.sql,hint11,5.2256409999999995,
30a.sql,hint12,7.153472,
30a.sql,hint13,3.5334760000000003,
30a.sql,hint14,5.644577,
30a.sql,hint15,7.228657,
30a.sql,hint16,15.077769,
30a.sql,hint17,12.099534,
30a.sql,hint18,12.037112,
30a.sql,hint19,11.699372,
30a.sql,hint20,7.526428,
30a.sql,hint21,,
30a.sql,hint22,,
30a.sql,hint23,6.891649999999999,
30a.sql,hint24,5.472798,
30a.sql,hint25,6.853091999999999,
30a.sql,hint26,6.297273000000001,
30a.sql,hint27,7.163873,
30a.sql,hint28,,
30a.sql,hint29,4.907443,
30a.sql,hint30,1.408028,
30a.sql,hint31,11.430658,
30a.sql,hint32,25.682346000000003,
30a.sql,hint33,10.159171,
30a.sql,hint34,11.407343,
30a.sql,hint35,4.267913999999999,
30a.sql,hint36,42.359111,
30a.sql,hint37,10.957885,
30a.sql,hint38,4.218185999999999,
30a.sql,hint39,34.216906,
30a.sql,hint40,,
30a.sql,hint41,,
30a.sql,hint42,1.265807,
30a.sql,hint43,12.165802,
30a.sql,hint44,,
30a.sql,hint45,21.136956,
30a.sql,hint46,,
30a.sql,hint47,11.079871,
30a.sql,hint48,39.877978000000006,
10c.sql, ,,
10c.sql,hint1,55.963716,
10c.sql,hint2,6.658405,
10c.sql,hint3,6.8953500000000005,
10c.sql,hint4,10.874796,
10c.sql,hint5,4.093328,
10c.sql,hint6,9.352074,
10c.sql,hint7,8.922411,
10c.sql,hint8,4.077456,
10c.sql,hint9,7.565466000000001,
10c.sql,hint10,4.750424,
10c.sql,hint11,2.9756590000000003,
10c.sql,hint12,,
10c.sql,hint13,4.8854359999999994,
10c.sql,hint14,2.872501,
10c.sql,hint15,2.748259,
10c.sql,hint16,5.339294,
10c.sql,hint17,,
10c.sql,hint18,10.428563,
10c.sql,hint19,,
10c.sql,hint20,4.139906,
10c.sql,hint21,10.097836,
10c.sql,hint22,9.899645,
10c.sql,hint23,4.142054,
10c.sql,hint24,,
10c.sql,hint25,3.284609,
10c.sql,hint26,3.297744,
10c.sql,hint27,3.069137,
10c.sql,hint28,7.605762,
10c.sql,hint29,,
10c.sql,hint30,9.309411,
10c.sql,hint31,,
10c.sql,hint32,12.814164,
10c.sql,hint33,12.005959,
10c.sql,hint34,,
10c.sql,hint35,4.851932,
10c.sql,hint36,,
10c.sql,hint37,,
10c.sql,hint38,4.943988,
10c.sql,hint39,1.173819,
10c.sql,hint40,,
10c.sql,hint41,10.170647,
10c.sql,hint42,9.606392,
10c.sql,hint43,,
10c.sql,hint44,12.45609,
10c.sql,hint45,12.380748,
10c.sql,hint46,,
10c.sql,hint47,5.716171999999999,
10c.sql,hint48,1.538904,
